Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000096535,Gm24755,0,0,0,0,0,0
ENSMUSG00000096536,Cbx3-ps5,0,0,0,0,0,0
ENSMUSG00000096537,1190003K10Rik,0,0,0,0,1,0
ENSMUSG00000096538,Gm21853,0,0,0,0,0,0
ENSMUSG00000096539,Gm7438,0,0,0,0,0,0
ENSMUSG00000096541,Trav9n-3,0,0,0,0,0,0
ENSMUSG00000096544,Gm4617,25.31,50.34,47.93,30.23,27.92,45.12
ENSMUSG00000096546,Smlr1,0,0,0,0,0,0
ENSMUSG00000096547,Gm25235,0,0,0,0,0,0
ENSMUSG00000096549,Prickle4,1,0,0,1.35,3.47,0
ENSMUSG00000096551,Trav10,0,0,0,0,0,0
ENSMUSG00000096553,Gm10097,4,2,1,0,2,1
ENSMUSG00000096554,Olfr1282,0,0,0,0,0,0
ENSMUSG00000096555,Olfr944,0,0,0,0,0,0
ENSMUSG00000096557,Gm7258,0,0,0,0,0,0
ENSMUSG00000096558,Gm23568,0,0,0,0,0,0
ENSMUSG00000096559,Gm23567,0,0,0,0,0,0
ENSMUSG00000096560,Gm24096,0,0,0,0,0,0
ENSMUSG00000096561,Gm24097,0,0,0,0,0,0
ENSMUSG00000096563,Gm24095,0,0.33,0,0,0,0
ENSMUSG00000096564,Gm24099,0,0,0,0,0,0
ENSMUSG00000096565,Gm24100,0,0,0,0,0,0
ENSMUSG00000096566,Olfr1306,0,0,0,0,0,0
ENSMUSG00000096567,Gm24098,0,0,0,0,0,0
ENSMUSG00000096568,Ighd2-3,0,0,0,0,0,0
ENSMUSG00000096569,Amy2a2,0,0,0,0,0.43,0.77
ENSMUSG00000096573,1700009J07Rik,0,0,0,0,0,0
ENSMUSG00000096574,Gm2956,0,0,0,0,0,0
ENSMUSG00000096576,Oog1,0,0,0,0,0,0
ENSMUSG00000096577,Ighv1-71,0,0,0,0,0,0
ENSMUSG00000096578,Gm9529,0,0,0,0,0,0
ENSMUSG00000096579,Gm17121,0,0,0,0,0,0
ENSMUSG00000096580,Igkv1-132,0,0,0,0,0,0
ENSMUSG00000096582,Gm13289,0,0,0,0,0,0
ENSMUSG00000096583,Mir669a-1,0,0,0,0,0,0
ENSMUSG00000096584,Olfr611,0,0,0,0,0,0
ENSMUSG00000096585,Gm22917,0,0,0,0,0,0
ENSMUSG00000096586,Gm22918,0,0,0,0,0,0
ENSMUSG00000096587,Mir467a-6,0,0,0,0,0,0
ENSMUSG00000096589,Gm14992,0,0,0,0,0,0
ENSMUSG00000096591,Gm13272,0,0,0,0,0,0
ENSMUSG00000096592,Gm15801,156.24,159.25,184.43,240,294.31,352.2
ENSMUSG00000096593,Vmn2r54,0,0,0,0,0,0
ENSMUSG00000096594,Igkv8-19,0,0,0,0,0,0
ENSMUSG00000096595,Gm25742,0,0,0,0,0,0
ENSMUSG00000096596,Gm10591,0,0,0,0,0,0
ENSMUSG00000096597,Gm21886,0,0,0,0,0,0
ENSMUSG00000096598,Gm26239,0,0,0,0,0,0
ENSMUSG00000096599,n-R5s114,0,0,0,0,0,0
ENSMUSG00000096600,Trav6d-3,0,0,0,0,0,0
ENSMUSG00000096601,Gm8720,0,0,0,0,0,0
ENSMUSG00000096604,Gm26201,0,0,0,0,0,0
ENSMUSG00000096605,Gm26200,0,0,0,0,0,0
ENSMUSG00000096606,Gm4980,0,0,0,1.3,1,0
ENSMUSG00000096607,7530416G11Rik,0,0,0,0,1,0
ENSMUSG00000096612,Gm4565,0,0,0,0,0,0
ENSMUSG00000096613,n-R5s102,0,0,0,0,0,0
ENSMUSG00000096614,Gm2871,0,0,0,0,0,0
ENSMUSG00000096615,Trav11,0,0,0,0,0,0
ENSMUSG00000096617,Gm5559,2.72,0,2.67,2.62,5.54,5.61
ENSMUSG00000096618,Gm9286,0,0,0,0,0,0
ENSMUSG00000096619,Gm2035,0,0,1,14.29,9.5,10.82
ENSMUSG00000096620,Gm5169,0,0,0,0,0,0
ENSMUSG00000096621,Gm5849,0,0,0,0,1,0
ENSMUSG00000096623,Gm8112,6.07,1.03,2.92,14.84,14.45,23.83
ENSMUSG00000096624,Mir467a-1,0,0,0,0,0,0
ENSMUSG00000096626,Gm21861,0,0,0,0,0,0
ENSMUSG00000096627,Gm25024,0,0,0,0,0,0
ENSMUSG00000096628,Mir871,0,0,0,0,0,0
ENSMUSG00000096629,Gm3383,0,0,0,0.52,0,0
ENSMUSG00000096630,Vmn2r26,0,0,0,0,0,0
ENSMUSG00000096631,Gm22171,0,0,0,0,0,0
ENSMUSG00000096632,Igkv9-124,0,0,0,0,0,0
ENSMUSG00000096633,Gm22170,0,0.02,0,0,0,0
ENSMUSG00000096634,Gm22173,0,0,0,0,0,0
ENSMUSG00000096635,Gm22174,0,0,0,0,0,0
ENSMUSG00000096638,Ighv2-9,0,0,0,0,0,0
ENSMUSG00000096639,Gm22169,0,0,0,0,0,0
ENSMUSG00000096640,Gm4312,0,0.93,0,2.12,5.77,5.08
ENSMUSG00000096641,Gm904,1,0,0,4,3,3
ENSMUSG00000096642,Gm24870,0,0,0,0,0,0
ENSMUSG00000096644,Magea1,0,0,0,0,0,0
ENSMUSG00000096645,Spin2e,0,0,0,0,0,0
ENSMUSG00000096647,Gm6223,0,0,0,0,0,0
ENSMUSG00000096648,Gm24027,0,0,0,0,0,0
ENSMUSG00000096649,Ighv1-31,0,0,0,0,0,0
ENSMUSG00000096650,Gm20896,0,0,0,0,0,0
ENSMUSG00000096651,Gm25680,0,0,0,0,0,0
ENSMUSG00000096652,Mup-ps9,0,0,0,0,0,0
ENSMUSG00000096653,Trav15d-1-dv6d-1,0,0,0,0,0,0
ENSMUSG00000096654,Mup-ps29,0,0,0,0,0,0
ENSMUSG00000096655,1700065D16Rik,9.65,6.79,11.35,11.53,7.39,10.5
ENSMUSG00000096656,Trav12-2,0,0,0,0,0,0
ENSMUSG00000096658,Vmn2r39,0,0,0,0,0,0
ENSMUSG00000096659,Gm25679,0,0,0,0,0.09,0
ENSMUSG00000096660,Gm22863,0,0,0,0,0,0
ENSMUSG00000096661,Gm15069,0,0,0,0,0,0
ENSMUSG00000096663,Vmn1r103,0,0,0,0,0,0
ENSMUSG00000096664,Gm3409,0,0,0,2,0,0
ENSMUSG00000096666,Gm20852,0,0,0,0,0,0
ENSMUSG00000096667,Gm22862,0,0,0,0,0,0
ENSMUSG00000096668,Gm3665,0,0,0,0,0,0
ENSMUSG00000096670,Ighv2-6,0,0,0,0,0,0
ENSMUSG00000096672,Ighv1-63,0,0,0,0,0,0
ENSMUSG00000096673,Gm24520,0,0,0,0,0,0
ENSMUSG00000096674,Mup15,0,0,0,0,0,0
ENSMUSG00000096675,Gm24519,0,0,0,0,0,0
ENSMUSG00000096676,Gm24517,0,0,0,0,0,0
ENSMUSG00000096677,Gm24518,0,0,0,0,0,0
ENSMUSG00000096678,Trav9-4,0,0,0,0,0,0
ENSMUSG00000096679,Olfr498,0,0,0,0,0,3
ENSMUSG00000096681,Rps19-ps1,2.21,0.55,0,0,0,0.62
ENSMUSG00000096682,Ifna5,0,0,0,1,0,1
ENSMUSG00000096683,Gm25988,0,0,0,0,0,0
ENSMUSG00000096684,Gm25989,0,0,0,0,0,0
ENSMUSG00000096685,Gm3642,0,0,0,0,0,0
ENSMUSG00000096686,Gm20830,0,0,0,0,0,0
ENSMUSG00000096687,AA474331,508,683,515,253,332,438
ENSMUSG00000096688,Mup17,0,0,0,0,0,0
ENSMUSG00000096689,Gm25987,0,0,0,0,0,0
ENSMUSG00000096690,Olfr1296-ps1,0,0,0,0,0,0
ENSMUSG00000096691,Vmn2r33,0,0,0,3.49,0,0.99
ENSMUSG00000096692,Gm23191,0,0,0,0,0,0
ENSMUSG00000096694,Gm23190,0,0,0,0,0,0
ENSMUSG00000096695,Olfr196,0,0,0,0,0,0
ENSMUSG00000096696,Zfp960,1106.59,1353.66,1237.46,1458.94,1865.39,2216.81
ENSMUSG00000096697,Esp23,0,0,0,0,0,0
ENSMUSG00000096698,Gm21780,0,0,0,0,0,0
ENSMUSG00000096699,Rps19-ps4,0,0,1.06,1.02,0,2.09
ENSMUSG00000096700,Gm11236,2.5,1.67,0,0,1.21,1
ENSMUSG00000096701,Gm9285,6.07,5.77,13.2,3.18,11.48,13.31
ENSMUSG00000096703,Olfr1286,0,0,0,0,0,0
ENSMUSG00000096704,Gm24805,0,0,0,0,0,0
ENSMUSG00000096705,Olfr1329,0,0,0,0,0,0
ENSMUSG00000096706,Gm21854,0,0,0,0,0,0
ENSMUSG00000096707,Vmn2r-ps44,0,0,0,0,0,0
ENSMUSG00000096708,Olfr1475,0,0,0,0,0,0
ENSMUSG00000096709,Gm7352,0,0,0,0,0,0
ENSMUSG00000096710,n-R5s117,0,0,0,0,0,0
ENSMUSG00000096711,Gm21599,0,0,0,0,0,0
ENSMUSG00000096712,Gm15454,0,0,1.25,0,0,1.43
ENSMUSG00000096713,Gm23148,0,0,0,0,0,0
ENSMUSG00000096714,Olfr699,0,0,0,0,0,0
ENSMUSG00000096715,Igkv3-4,0,0,0,0,0,0
ENSMUSG00000096716,Gm5755,0,0,0,1.33,1,2
ENSMUSG00000096717,Vmn2r98,0,0,0,5,4,6
ENSMUSG00000096718,Zfp781,101,45.39,114,94.66,159,193
ENSMUSG00000096719,Mrgpra2b,0,0,0,0,0,0
ENSMUSG00000096721,Gm25942,0,0,0,0,0,0
ENSMUSG00000096722,Hmgb1-ps9,1.96,2.26,4.5,0,2.48,0
ENSMUSG00000096724,Gm1989,0,0,0,0,0,0
ENSMUSG00000096726,Gm5558,0,0,0,0,1.02,0
ENSMUSG00000096727,Psmb9,59,62,91,213,273.39,269
ENSMUSG00000096729,Gm13695,0,0.37,0.5,2.62,3.61,0
ENSMUSG00000096731,Gm24316,0,0,0,0,0,0
ENSMUSG00000096732,Gm8897,0,0,0,0.05,0,0
ENSMUSG00000096733,Gm15257,0,0,0,0,0,0
ENSMUSG00000096734,Gm21836,0,0,0,0,0,0
ENSMUSG00000096735,Vmn1r79,0,0,0,0,1.73,0
ENSMUSG00000096736,Gm17535,0,0,0,89.05,113.17,216.04
ENSMUSG00000096737,Vmn1r117,0,0,0,0,0.33,0
ENSMUSG00000096738,Gm24317,0,0,0,0,0,0
ENSMUSG00000096740,Lbhd1,885.4,839.1,796.93,468.31,652.76,857.5
ENSMUSG00000096741,Vmn1r-ps76,0,0,0,0,0,0
ENSMUSG00000096742,Gm6367,0,0,0,0,0,0
ENSMUSG00000096743,Vmn2r32,0,0,0,0,1,0
ENSMUSG00000096744,Gm4307,7,0,0,25.52,0,30.25
ENSMUSG00000096745,Gm12622,0,0,0,0,0,0
ENSMUSG00000096746,Trav7d-3,0,0,0,0,0,0
ENSMUSG00000096747,Olfr823,0,0,0,0,0.5,0
ENSMUSG00000096748,Gm22635,0,0,0,0,0,0
ENSMUSG00000096749,Trdd1,0,0,0,0,0,0
ENSMUSG00000096750,Gm11757,3.49,1,1.49,0,1.8,0
ENSMUSG00000096751,Gm28373,6,5,2,10,17,12.76
ENSMUSG00000096753,Fam181a,0,0,0,0,0,0
ENSMUSG00000096755,Gm20746,0,1.03,0,0,0,0
ENSMUSG00000096757,Olfr251,0,0,0,0,0,0
ENSMUSG00000096758,Gm25466,0,0,0,0,0,0
ENSMUSG00000096759,Snord116l2,0,0,0,0,0,0
ENSMUSG00000096760,Gm4177,0,0,0,0,0,0
ENSMUSG00000096761,Gm5726,0,0,0,0,0,0
ENSMUSG00000096763,Rps12-ps13,0.21,0,0,0,0,0
ENSMUSG00000096764,Gm21985,0,12.3,8.5,0,0,0
ENSMUSG00000096765,n-R5s144,0,0,0,0,0,0
ENSMUSG00000096766,Gm23793,0,0,0,0,0,0
ENSMUSG00000096767,Ighv1-62-3,0,0,0,0,0,0
ENSMUSG00000096768,Erdr1,11013.85,7541.75,7967.84,12465.29,16886.42,29066.72
ENSMUSG00000096769,Gm21117,0,0,0,0,0,0
ENSMUSG00000096770,Amy2a4,0,0,0,0,0.43,0.77
ENSMUSG00000096771,Gm22115,0,0,0,0,0,0
ENSMUSG00000096772,Gm22114,0,0,0,0,0,0
ENSMUSG00000096773,Olfr675,0,0,0,0,0,0
ENSMUSG00000096774,Gm22113,0,0,0,0,0,0
ENSMUSG00000096775,Gm5796,0,0,0,0,0,0
ENSMUSG00000096777,Gm21723,0,0,0,0,0,0
ENSMUSG00000096779,Gm22112,0,0,0,0,0,0
ENSMUSG00000096780,Tmem181b-ps,1011.79,1077.66,1009.29,929.35,1306.28,1639.55
ENSMUSG00000096782,Gm24640,0,0,0,0,0,0
ENSMUSG00000096784,Gm24643,0,0,0,0,0,0
ENSMUSG00000096785,n-R5s130,0,0,0,0,0,0
ENSMUSG00000096786,Gm24641,0,0,0,0,0,0
ENSMUSG00000096788,Rhox2e,0,0,0,11.85,0,11
ENSMUSG00000096789,Gm10257,1.52,0,0,1.04,0,0
ENSMUSG00000096790,Gm22995,0,0,0,0,0,0
ENSMUSG00000096791,Gm9045,0,0,0,0,0,0
ENSMUSG00000096792,Gm21956,0,0,0,0,0,0
ENSMUSG00000096793,Gm3002,0,0,0,0,0,0
ENSMUSG00000096794,Olfr905,0,0,0,0,0,0
ENSMUSG00000096795,Zfp433,420.99,763,649.14,557,724.78,804
ENSMUSG00000096796,1700021P04Rik,0,0,0,0,0,0
ENSMUSG00000096797,Obox4-ps20,0,0,0,0.01,0,0
ENSMUSG00000096798,Gm6309,0,0,0,1,1,0
ENSMUSG00000096799,Gm22996,0,0,0,0,0,0
ENSMUSG00000096800,Gm4725,0,0,0,0,1,0
ENSMUSG00000096801,Gm23412,0,0,0,0,0,0
ENSMUSG00000096802,Gm15433,1,0,1,12.7,19.35,22.21
ENSMUSG00000096803,Gm6803,2.67,0,1,8.33,8.33,3.46
ENSMUSG00000096804,Gm23411,0,0,0,0,0,0
ENSMUSG00000096805,Ighv9-1,0,0,0,0,0,0
ENSMUSG00000096806,Olfr312,0,0,0,0,0,0
ENSMUSG00000096807,Hist1h2bm,4.19,2.1,3.04,11.22,16.74,12.05
ENSMUSG00000096809,Gm23410,0,0,0,0,0,0
ENSMUSG00000096810,Gm10481,0,1.03,0,0,0,1.23
ENSMUSG00000096811,Gm25088,0,0,0,0,0,0
ENSMUSG00000096812,Gm25087,0,0,0,0,0,0
ENSMUSG00000096813,Vmn1r126,0,0,0,0,0,0
ENSMUSG00000096814,Gm25085,0,0,0,0,0,0
ENSMUSG00000096815,Gm25086,0,0,0,0,0,0
ENSMUSG00000096817,Gm25084,0,0,0,0,0,0
ENSMUSG00000096818,Gm29231,0,0,0,0,0,0
ENSMUSG00000096819,Srsy,0,0,0,0,0,0
ENSMUSG00000096820,Gm21425,0,0,0,0,0,0
ENSMUSG00000096821,Gm24570,0,0,0,0,0,0
ENSMUSG00000096822,Olfr344,0,0,0,0,0,0
ENSMUSG00000096823,Gm24569,0,0,0,0,0,0
ENSMUSG00000096824,Ighv2-7,0,0,0,0,0,0
ENSMUSG00000096825,Trav12-1,0,0,0,0,0,0
ENSMUSG00000096826,Ccl27b,0,0,0,0,0,0
ENSMUSG00000096827,Trav14n-1,0.5,0,0,0,0,0
ENSMUSG00000096828,Gm3618,0,0,0,0,0,0
ENSMUSG00000096829,Gm23771,0,0,0,0,0,0
ENSMUSG00000096830,Gm26231,0,0,0,0,0,0
ENSMUSG00000096831,Rps12-ps6,0,0,0,0,0,0
ENSMUSG00000096832,Mir3096,0,0,0,0,0,0
ENSMUSG00000096833,Igkv4-55,0,0,0,0,0,0
ENSMUSG00000096834,Gm15127,0,0,2,0,3.97,6.83
ENSMUSG00000096835,Gm23288,0,0,0,0,0,0
ENSMUSG00000096838,Gm26232,0,0.33,0,0,0,0
ENSMUSG00000096839,Gm3460,0,0,0,0,0,0
ENSMUSG00000096840,Olfr136,0,0,0,6,4,5
ENSMUSG00000096841,Gm25596,0,0,0,0,0,0
ENSMUSG00000096842,Gm10736,0,0,0,0.05,0,0
ENSMUSG00000096844,Igkv6-14,0,0,0,0,0,0
ENSMUSG00000096845,Gm25597,0,0,0,0,0,0
ENSMUSG00000096846,Gm8890,0,0,0,0.05,0.53,0
ENSMUSG00000096847,Tmem151b,0,0,0,6,7,11.12
ENSMUSG00000096848,Gm23379,0,0,0,0,0,0
ENSMUSG00000096849,Gm25598,0,0,0,0,0,0
ENSMUSG00000096850,Gm21748,0,0.01,0.56,0.19,1.51,1.67
ENSMUSG00000096851,Gm22756,0,0,0,0,0,0
ENSMUSG00000096852,Cyp2d12,0,0,0,0,0,0
ENSMUSG00000096853,Olfr1298,0,0,0,0,0,0
ENSMUSG00000096854,Ifnz,0,2.03,0,0,0,0
ENSMUSG00000096855,n-R5s120,0,0,0,0,0,0
ENSMUSG00000096856,Gm10778,288.56,390.96,378.43,568.74,826.99,882.37
ENSMUSG00000096857,Gm7732,0.25,0,0,0.5,0,1
ENSMUSG00000096858,Olfr805,0,0,0,0,0,0
ENSMUSG00000096859,Vmn1r176,0,0,0,0,0,0
ENSMUSG00000096861,Vmn2r68,0,0,0,0,0,0
ENSMUSG00000096862,Gm13301,0,0,0,0,0,0
ENSMUSG00000096863,Gm22259,0,0,0,0,0,0
ENSMUSG00000096864,Gm21978,0,0,0,0,0,0
ENSMUSG00000096865,Gm23313,0,0,0,0,0,0
ENSMUSG00000096866,Gm22260,0,0,0,0,0,0
ENSMUSG00000096867,Gm10057,1.67,0,0,3.9,9.81,9.89
ENSMUSG00000096868,Gm22258,0,0,0,0,0,0
ENSMUSG00000096869,Gm6676,0,0.5,0,0,0,0.57
ENSMUSG00000096870,Gm21816,0,0,0,0,0,0
ENSMUSG00000096871,Gm10665,0,0,0,0,0,0
ENSMUSG00000096872,Scgb2a2,1,1,0,2,5,8
ENSMUSG00000096874,Gm10312,0,0,0,0,0,0
ENSMUSG00000096875,Gm21815,0,0,0,0,0,0
ENSMUSG00000096876,Gm23936,0,0,0,0,0,0
ENSMUSG00000096878,Gm21655,0,0,1,48.01,69.04,80.7
ENSMUSG00000096879,Gm4858,3,7.18,7,14.26,21.72,40
ENSMUSG00000096880,Gm23569,0,0,0,0,0,0
ENSMUSG00000096881,Gm20874,0,0,0,0,0,0
ENSMUSG00000096882,Gm23570,0,0,0,0,0,0
ENSMUSG00000096883,Shisa8,3,1,1,0,9,2
ENSMUSG00000096884,Ighd5-4,0,0,0,0,0,0
ENSMUSG00000096885,Gm21797,0,0,0,0,0,0
ENSMUSG00000096887,Gm20594,0,0,0,0,0,0
ENSMUSG00000096889,Gm23571,0,0,0,0,0,0
ENSMUSG00000096890,Gm20797,0,0,0,0,0,1
ENSMUSG00000096891,Mup-ps8,0,0,0,0,0,0
ENSMUSG00000096893,Mir344d-2,0,0,0,0,0,0
ENSMUSG00000096894,Mir467a-10,0,0,0,0,0,0
ENSMUSG00000096895,Gm25245,0,0,0,0,0,0
ENSMUSG00000096896,Gm25244,0,0,0,0,0,0
ENSMUSG00000096897,Astx4d,0,0,0,0,0,0
ENSMUSG00000096898,Gm20867,0,0,0,0,0,0
ENSMUSG00000096899,Gm8346,0,0,0,0,0,0
ENSMUSG00000096900,Trav9-1,0,0,0,0,0,0
ENSMUSG00000096901,Gm3029,0,0,0,0,0,0
ENSMUSG00000096902,Gm20843,0,0,0,0,0,0
ENSMUSG00000096903,Vmn1r104,0,0,0,0,0,0
ENSMUSG00000096904,Gm3591,0,0,0,0,0,0
ENSMUSG00000096905,Gm8324,0,0,0,0,0,0
ENSMUSG00000096906,Gm26506,0,0,0,0,0,0
ENSMUSG00000096907,Gm6113,0,0,0,0,0,0
ENSMUSG00000096908,Trav7-3,0,0,0,0,0,0
ENSMUSG00000096910,Zfp955b,668.14,1007.38,952.42,548.1,675.8,694.95
ENSMUSG00000096911,Gm2165,0,0,0,0,0,0
ENSMUSG00000096912,Gm9046,0.08,1.9,3.15,5.86,9.57,16.59
ENSMUSG00000096913,Gm24866,0,0,0,0,0,0
ENSMUSG00000096914,Galntl6,0,0,0,1,1,1
ENSMUSG00000096915,Gm2964,0,0,0,0,0,0
ENSMUSG00000096916,Zfp850,717.56,986.41,912.45,975.01,1322.05,1455.63
ENSMUSG00000096917,2500002B13Rik,113,85,72,19,17.01,45
ENSMUSG00000096918,Gm16863,0,0,0,0,0,1
ENSMUSG00000096919,Gm26775,0,0,0,0,0,0
ENSMUSG00000096920,Rps19-ps8,0,0,0,0,0,0
ENSMUSG00000096921,Gm26822,0,0,0,0,0,1
ENSMUSG00000096922,Gm17308,0,0,0,3,7,10
ENSMUSG00000096923,A730071L15Rik,5.04,3.02,5.03,8.07,18.09,21.14
ENSMUSG00000096924,Gm26824,18,3,3,3,3,7
ENSMUSG00000096926,Gm26823,17,6,9,4,10,11
ENSMUSG00000096927,Gm3466,0,0,0,0,0,0
ENSMUSG00000096929,A330023F24Rik,5.62,10.45,0,7.46,2,7.62
ENSMUSG00000096930,Gm26657,0,0,1,8,0,8.26
ENSMUSG00000096931,Gm26656,0,0,0,1,1,0
ENSMUSG00000096932,5033403F01Rik,1,2.07,0,3.15,11.23,6.47
ENSMUSG00000096934,Gm26658,0,0,0,0,0,0
ENSMUSG00000096935,1700113A16Rik,73.93,78.52,73.75,88.28,111.44,145.81
ENSMUSG00000096936,Gm3510,0,0,0,0,0,0
ENSMUSG00000096937,Gm10825,2.38,0,3,4,0,2.01
ENSMUSG00000096938,9530052E02Rik,1,0,1,0,0,1
ENSMUSG00000096939,Gm8321,0,0,0,0,0,0
ENSMUSG00000096940,Gm4755,4,2,5,7,16,4
ENSMUSG00000096941,Gm26720,1.61,0,0,0,1.42,2
ENSMUSG00000096942,Rps19-ps6,0,0,0,3.14,3.23,3.28
ENSMUSG00000096943,Gm26721,0,0,0,1,0,0
ENSMUSG00000096944,Gm26722,1.16,0,1.18,1.17,0,1.18
ENSMUSG00000096945,Gm26546,14,13,24,5,6,8
ENSMUSG00000096946,Fmr1os,1,2,12,2,6,2
ENSMUSG00000096947,Gm26723,0,3.22,3.3,0,1.45,0
ENSMUSG00000096948,Gm4221,5.04,15,6.02,14.01,9.01,14
ENSMUSG00000096949,Gm26897,0,0,0,0,0,0
ENSMUSG00000096950,Gm9530,1,5,3,2,1,5
ENSMUSG00000096953,Gm26571,4.74,0,8.96,0.26,0,0
ENSMUSG00000096954,Gdap10,97,145,134,62,91,89
ENSMUSG00000096955,Gm26570,0,0,0,0,0,0
ENSMUSG00000096956,Snhg18,0,0,0,3,3,4
ENSMUSG00000096957,E230013L22Rik,7.66,11.71,2.1,6.36,16.37,21.41
ENSMUSG00000096958,Gm26573,1,1,0,1.16,0,12.45
ENSMUSG00000096959,4930509G22Rik,31.35,38.15,43.22,43.62,60.69,73.81
ENSMUSG00000096960,A230028O05Rik,8,7,14,4,3,5
ENSMUSG00000096962,Gm26622,0,1,0,0,0,0
ENSMUSG00000096963,B230364G03Rik,0,0,0,0,0,1
ENSMUSG00000096964,Gm6345,0,0,0,5,7,7
ENSMUSG00000096965,3300005D01Rik,1313,1450,1348,367,555,647
ENSMUSG00000096966,Gm18336,2,0,0,25,38,33
ENSMUSG00000096967,Gm26621,11,87,72,57,76,53
ENSMUSG00000096968,Gm26620,3.36,7.84,3.38,0,2.44,1.19
ENSMUSG00000096969,4930535I16Rik,0,0,1.09,3.31,0,0
ENSMUSG00000096971,4930556M19Rik,155,160,163,49,70,65
ENSMUSG00000096972,Gm26883,0,1,0,0,0,0
ENSMUSG00000096973,Gm5974,0,0,0,1,0,1
ENSMUSG00000096974,Gm26881,0,1,0,0,0,1
ENSMUSG00000096975,Gm16386,25,30,17,16,37,28
ENSMUSG00000096976,Gm26882,16.6,21.04,25.63,11.03,4.68,23.63
ENSMUSG00000096977,Gm10827,56,22,23,454.48,695.12,1059.16
ENSMUSG00000096978,Gm26851,0,0,0,0,0,0
ENSMUSG00000096979,Gm26880,113.97,116.61,147.12,4403.4,4959.89,5570.18
ENSMUSG00000096980,Gm26526,2.53,9.72,0,12.47,13.69,15.64
ENSMUSG00000096981,Gm16845,30,42,48,20,25,31
ENSMUSG00000096982,Redrum,0,2,1,1,1,0
ENSMUSG00000096983,2010015M23Rik,5,7,9,11,15,19
ENSMUSG00000096984,Gm26523,5,6,5,0,4,4
ENSMUSG00000096986,4930509E16Rik,2,1,3,3,0,0
ENSMUSG00000096987,Gm26525,106.01,93.38,98.18,158.28,215.71,245.88
ENSMUSG00000096988,A930029G22Rik,6.04,6.09,8.74,8.55,10.63,12.08
ENSMUSG00000096990,Gm26790,164.17,299.41,253.41,412.47,508.29,716.61
ENSMUSG00000096991,Gm26789,35,39,40,6,19,34
ENSMUSG00000096992,Gm26788,27.04,29.08,40.14,258.02,389.29,562.47
ENSMUSG00000096993,Gm26787,0,0,0,4,2.58,1.83
ENSMUSG00000096995,2810029C07Rik,41,35,24,60,80,79
ENSMUSG00000096996,Gm26792,135,95,122,36,42.01,57
ENSMUSG00000096997,Gm26791,1,0,0,1,0,0
ENSMUSG00000096999,Gm26793,0,0,0,3.16,2.32,2.26
ENSMUSG00000097000,Gm17435,216,257,182,116,138,133
ENSMUSG00000097001,1700054K02Rik,0,0,0,0,0,0
ENSMUSG00000097002,Gm2670,0,1,0,0,0,0
ENSMUSG00000097003,D930007P13Rik,0,0,0,0,1,0
ENSMUSG00000097004,4731419I09Rik,24.82,11.54,13.75,8.37,9.8,20.35
ENSMUSG00000097005,4930598A11Rik,0,0,0,0,0,0
ENSMUSG00000097006,9530082P21Rik,768,893,775,747,952,1087
ENSMUSG00000097007,4930432B10Rik,1.02,0,6.08,1,7.99,8
ENSMUSG00000097008,Gm26860,8,6,6,7,7,9
ENSMUSG00000097009,Gm26861,0,0,1,8,5,21.91
ENSMUSG00000097010,Gm26709,0,0,0,0,0,0
ENSMUSG00000097011,Gm4651,2,1,2,10,10,10
ENSMUSG00000097012,Gm16531,0,0,12.03,0,0,0
ENSMUSG00000097013,Gm26710,2,9,5,12,9,9.98
ENSMUSG00000097014,Gm26706,3,2,0,5,7,10
ENSMUSG00000097015,Gm26705,9.76,5.35,5.06,3,5.6,9.27
ENSMUSG00000097016,Gm26708,0,2,0,0,1,0
ENSMUSG00000097017,Gm26707,4.96,1,2,13.99,14.69,20.99
ENSMUSG00000097018,Gm26872,0,0,0,0,1,0
ENSMUSG00000097019,Gm26663,15,22,20,5,11,9
ENSMUSG00000097020,Gm26613,6,5,6,4,5,6
ENSMUSG00000097021,4933433G15Rik,5,2,1,5,7,9
ENSMUSG00000097022,BC001981,1,1,4.02,0,5.01,10.01
ENSMUSG00000097023,AI854517,0,0,0,4,5,4
ENSMUSG00000097024,Gm26557,0,0,0,0,0,0
ENSMUSG00000097025,Gm26558,3.01,4.01,13.03,5.02,6.05,13.05
ENSMUSG00000097026,Gm26786,118.34,91.28,125.01,45.9,56.18,66.76
ENSMUSG00000097027,Gm26559,64,71,74,21,28,33
ENSMUSG00000097028,Ptgs2os,401,505,522,141,221,262
ENSMUSG00000097029,Gm26560,0,0,0,0,0,2
ENSMUSG00000097030,Gm26693,8.58,1,0,2,2.08,3
ENSMUSG00000097031,Gm26820,0,0,0,0,0,0
ENSMUSG00000097032,4930539J05Rik,10,15.02,13,10,17,36
ENSMUSG00000097033,Gm26819,288.57,202.45,222.57,95.35,175.43,210.62
ENSMUSG00000097035,Gm26692,4,2,1,22,51,48
ENSMUSG00000097036,1110036E04Rik,0,0,0,0,0,1
ENSMUSG00000097037,Gm26818,0,0,0,1,5.01,4.01
ENSMUSG00000097038,Gm26821,0,0,0,5,0,0
ENSMUSG00000097039,Pvt1,523.19,590,592,507.2,654,802.15
ENSMUSG00000097040,2610316D01Rik,0,0,0,0,0,2
ENSMUSG00000097041,Pafah1b1-ps1,0,0,0,0,2,0
