Ensembl_ID,Gene name,Control_1,Control_2,Control_3,DAC_1,DAC_2,DAC_3
ENSMUSG00000105230,RP24-421E18.5,2,0,1,2,0,0
ENSMUSG00000105231,Iglj3,0,0,0,0,0,0
ENSMUSG00000105232,AC124457.1,0,0,0,0,0,0
ENSMUSG00000105233,RP23-60D3.3,0,0,0,0,0,0
ENSMUSG00000105234,RP24-375D24.2,0,0,0,0,0,0
ENSMUSG00000105235,Hcfc1r1-ps1,0,0,0,0,0,0
ENSMUSG00000105236,AC139844.1,0,0,0,0,0,0
ENSMUSG00000105237,RP24-346C14.1,0,0,0,0,0,0
ENSMUSG00000105238,AL589651.2,0,0,0,0,0,0
ENSMUSG00000105239,RP23-67P7.1,0,0,0,0,0,0
ENSMUSG00000105240,RP23-67B9.1,0,0,0,0,0,0
ENSMUSG00000105241,CH25-626J19.1,0,0,0,0,0,0
ENSMUSG00000105242,RP24-350F17.8,0,0,0,0,0,0
ENSMUSG00000105243,RP24-295P14.2,4.05,3,0,0,1,0
ENSMUSG00000105244,RP24-326F21.2,0,0,0,0,0,0
ENSMUSG00000105245,RP24-124P9.3,0,5,0,0,0,1
ENSMUSG00000105246,RP24-571N6.3,0,0,0,0,0,0
ENSMUSG00000105247,RP23-33C9.1,697.52,660.58,492.2,1019.63,786.24,759.95
ENSMUSG00000105248,RP23-29F15.2,0,0,0,0,0,0
ENSMUSG00000105249,AC124587.1,0,0,0,0,0,0
ENSMUSG00000105250,RP24-539I8.1,0,0,0,0,0,0
ENSMUSG00000105251,RP23-195B3.3,0,0,0,0,0,0
ENSMUSG00000105252,RP23-175A22.2,0,0,0,0,0,0
ENSMUSG00000105253,RP23-286M22.2,98,42,81,44,107,67
ENSMUSG00000105254,RP23-443N7.4,0,0,8,1,3,0
ENSMUSG00000105255,AC092711.4,0,0,0,0,0.71,0
ENSMUSG00000105256,AL589879.1,0,0,0,0,0,0
ENSMUSG00000105257,RP24-142B15.9,0,0,0,0,0,0
ENSMUSG00000105258,RP23-144N19.1,1,0,0,0,2,2
ENSMUSG00000105259,RP23-10D15.3,0,2,0,1,0,0
ENSMUSG00000105260,RP23-325M18.5,0,0,0,0,0,0
ENSMUSG00000105261,RP23-102H7.9,0,0,0,0,0,0
ENSMUSG00000105262,RP24-84E6.5,0,0,0,0,0,0
ENSMUSG00000105263,RP24-230J14.5,168050.36,151332.06,162961.99,123538.83,126846.89,114540.96
ENSMUSG00000105264,RP24-230J14.2,0,0,0,0,0,0
ENSMUSG00000105265,Sox2ot,0,0,0,19,7,5
ENSMUSG00000105266,RP23-93G15.2,0,0,0,0,0,0
ENSMUSG00000105267,RP23-211L5.9,0,0,0,0,0,0
ENSMUSG00000105269,RP24-502C10.1,0,0,0,0,0,0
ENSMUSG00000105270,RP24-127J3.1,142.75,120.55,89.59,242.82,160.1,159.4
ENSMUSG00000105271,RP23-156F20.4,0,0,0,0,0,0
ENSMUSG00000105272,RP23-164N7.3,68,112,77,92,68,61
ENSMUSG00000105273,RP24-312A3.1,0,0,0,0,0,0
ENSMUSG00000105274,RP24-332C17.1,0,0,0,0,0,0
ENSMUSG00000105275,RP23-250D22.3,0,0,0,0,0,0
ENSMUSG00000105276,RP23-57P23.5,0,0,0,0,0,0
ENSMUSG00000105277,RP23-169H9.8,0,0,0,0,0,0
ENSMUSG00000105278,RP23-257P11.1,0,0,0,0,0,0
ENSMUSG00000105279,RP24-273H20.4,0,0,0,0,0,0
ENSMUSG00000105280,RP23-427B4.3,0,0,4,0,0,3
ENSMUSG00000105281,RP23-165D1.3,0,0,0,0,0,0
ENSMUSG00000105282,RP24-188E19.2,0,0,0,0,0,0
ENSMUSG00000105283,RP24-142B15.5,0,0,0,7,0,4
ENSMUSG00000105284,RP23-423J10.6,0,0,0,0,0,2
ENSMUSG00000105285,RP24-447I18.1,56.42,43.12,29.33,59.22,87.61,75.59
ENSMUSG00000105286,RP23-373G12.5,0,0,0,0,0,0
ENSMUSG00000105287,RP23-282L6.1,187.68,195.09,162.94,233.44,146.42,168.25
ENSMUSG00000105288,SCARNA15,0,0,0,0,0,0
ENSMUSG00000105289,RP23-120C8.4,0,0,0,0,0,0
ENSMUSG00000105290,RP23-354G14.4,0,0,0,0,0,0
ENSMUSG00000105291,RP24-499N22.2,0,0,0,0,0,0
ENSMUSG00000105292,AC154102.1,0,0,0,0,0,0
ENSMUSG00000105293,RP24-80L24.1,4,0,0,4,0,9
ENSMUSG00000105294,RP24-378G4.4,0,0,0,0,0,0
ENSMUSG00000105295,RP23-281K10.1,0,0,0,0,0,1
ENSMUSG00000105296,RP23-209N19.6,7,0,1,3,4,0
ENSMUSG00000105297,RP23-325M18.3,0,0,0,0,0,0
ENSMUSG00000105298,Cldn21,0,0,0,1,0,0
ENSMUSG00000105299,RP23-307D8.6,0,0,0,0,0,0
ENSMUSG00000105300,RP23-465P18.1,0,0,0,0,0,0
ENSMUSG00000105301,Igkv13-54-1,0,0,0,0,0,0
ENSMUSG00000105302,RP24-372J8.2,6,8,3,5,0,8
ENSMUSG00000105303,RP23-410M21.3,2,2,4,8,0,0
ENSMUSG00000105304,RP23-357D17.4,19,39,19,28,7,25
ENSMUSG00000105305,RP23-175B24.10,0,0,0,0,0,0
ENSMUSG00000105306,RP24-76K4.8,0,0,0,0,0,0
ENSMUSG00000105307,RP23-121N19.4,0,0,0,0,0,0
ENSMUSG00000105308,RP23-37N15.4,0,0,0,0,0,0
ENSMUSG00000105309,RP24-158N23.1,0,0,0,0,0,0
ENSMUSG00000105310,RP23-77E18.6,0,0,0,0,0,0
ENSMUSG00000105311,RP23-214I6.5,0,0,0,0,0,0
ENSMUSG00000105312,AL772271.1,0,0,0,0,0,0
ENSMUSG00000105313,RP23-344N8.12,0,0,0,0,0,0
ENSMUSG00000105314,Ranbp2-ps11,0,0,0,0,0,0
ENSMUSG00000105315,RP23-59B8.3,0,0,0,0,0,0
ENSMUSG00000105316,RP23-145H8.1,0,0,0,0,0,0
ENSMUSG00000105317,RP24-314I8.2,0,0,0,0,0,0
ENSMUSG00000105318,CR938728.1,0,0,0,0,0,0
ENSMUSG00000105319,Igkv15-101,0,0,0,0,0,0
ENSMUSG00000105320,RP23-21O1.2,0,0,0,0,0,0
ENSMUSG00000105321,AC129321.1,0,0,0,0,0,0
ENSMUSG00000105322,RP24-423L4.1,2,5,2,0,0,0
ENSMUSG00000105323,Igkv13-62-1,0,0,0,0,0,0
ENSMUSG00000105324,RP23-229C5.1,0,0,0,0,0,0
ENSMUSG00000105325,RP24-134B9.2,0,0,0,0,0,0
ENSMUSG00000105326,RP24-230L5.3,16,8,6,10,2,5
ENSMUSG00000105327,RP23-174N20.3,6,1,2,5,0,1
ENSMUSG00000105328,RP24-309H3.6,12,11,4,23,19,24
ENSMUSG00000105329,mmu-mir-7215,0,0,0,0,0,0
ENSMUSG00000105330,mmu-mir-669a-4,0,0,0,0,0,0
ENSMUSG00000105331,RP23-292C19.1,0,0,0,0,0,0
ENSMUSG00000105332,RP23-187D22.5,0,0,0,0,0,0
ENSMUSG00000105333,mmu-mir-684-2,0,0,0,0,0,0
ENSMUSG00000105334,RP23-30B3.4,0,0,0,0,0,0
ENSMUSG00000105335,RP23-168E11.1,0,0,0,0,0,0
ENSMUSG00000105336,RP24-275F18.2,0,0,0,0,0,0
ENSMUSG00000105337,RP24-117O8.1,0,0,0,0,0,0
ENSMUSG00000105338,RP23-100J23.5,0,0,0,3.9,6.97,0
ENSMUSG00000105339,RP24-565B3.2,0,0,0,0,0,0
ENSMUSG00000105340,Mapkapk5,64.45,54.77,59.3,51.61,28.98,43.09
ENSMUSG00000105341,RP24-354P12.3,12,7,5,2,1,0
ENSMUSG00000105342,RP24-89C11.1,0,0,0,0,0,0
ENSMUSG00000105343,RP23-117I19.7,0,0,0,0,0,0
ENSMUSG00000105344,RP23-286C5.1,0,0,0,0,0,0
ENSMUSG00000105345,RP23-301L9.3,19,16,17,34,8,20
ENSMUSG00000105346,RP23-226J22.3,0,0,0,0,0,0
ENSMUSG00000105347,RP24-496C22.3,19,3,9,10.14,15,5
ENSMUSG00000105348,RP23-193N17.1,0,0,0,0,0,0
ENSMUSG00000105349,RP23-314O1.1,13,15,8,17,5,9
ENSMUSG00000105350,RP23-358O22.1,3,5,0,2,4,1
ENSMUSG00000105351,RP24-471B15.2,0,0,0,0,0,0
ENSMUSG00000105352,RP23-195B3.5,0,0,0,0,0,0
ENSMUSG00000105353,RP24-230J14.4,115.91,40.94,85.47,53.23,127.96,48.21
ENSMUSG00000105354,RP23-151C5.2,0,0,0,0,0,0
ENSMUSG00000105355,RP24-274H19.5,11,2,15.02,6,18,22
ENSMUSG00000105356,RP23-480P21.3,0,0,0,3,0,0
ENSMUSG00000105357,RP23-7K18.3,0,0,0,0,0,0
ENSMUSG00000105358,RP23-27B23.9,10,23,12,22,6,5
ENSMUSG00000105359,RP24-537K9.1,0,0,0,0,0,0
ENSMUSG00000105360,RP23-33I24.2,0,0,0,0,0,0
ENSMUSG00000105361,Yam1,0,0,0,0,0,0
ENSMUSG00000105362,WI1-1024F3.1,0,0,0,0,0,0
ENSMUSG00000105363,Igkv11-114,0,0,0,0,0,0
ENSMUSG00000105364,RP23-395E24.3,0,0,0,0,0,0
ENSMUSG00000105365,mmu-mir-669a-4,0,0,0,0,0,0
ENSMUSG00000105366,RP23-192D21.1,0,0,0,0,5,0
ENSMUSG00000105367,AL670091.1,0,0,0,0,0,0
ENSMUSG00000105368,RP23-459I1.3,21,29,23,18,27,16
ENSMUSG00000105369,Igkv13-57-1,0,0,0,0,0,0
ENSMUSG00000105370,RP24-323L24.1,80.07,93.62,66.43,126.76,141.55,95.34
ENSMUSG00000105371,AL671921.1,0,0,0,0,0,0
ENSMUSG00000105372,mmu-mir-327,0,0,0,0,0,0
ENSMUSG00000105373,RP24-230J14.3,0,0,0,0,0,0
ENSMUSG00000105374,RP24-230L5.2,1,3,0,2,2,0
ENSMUSG00000105375,RP23-397C5.1,0,0,0,0,0,0
ENSMUSG00000105376,RP24-340B11.1,0,0,0,0,0,0
ENSMUSG00000105377,RP24-142B15.8,0,0,0,0,0,1
ENSMUSG00000105378,RP23-293K21.7,0,3,6,3,8,1
ENSMUSG00000105379,mmu-mir-1191b,0,0,0,0,0,0
ENSMUSG00000105380,Trav12-4,0,0,0,0,0,0
ENSMUSG00000105381,mmu-mir-7234,0,0,0,0,0,0
ENSMUSG00000105382,RP24-257M14.3,55,48,45,54,19,27
ENSMUSG00000105383,Trex1,508.12,539.66,624.34,521.63,382.96,574.09
ENSMUSG00000105384,RP23-317I8.3,0,0,0,0,0,0
ENSMUSG00000105385,RP24-86K23.1,0,0,0,0,0,0
ENSMUSG00000105386,RP24-334B8.4,0,0,0,0,0,0
ENSMUSG00000105387,RP23-114L5.4,0,0,0,0,1,0
ENSMUSG00000105388,Rpl36a-ps2,4789.89,3838.36,5403.79,4586.35,3932.54,2903.3
ENSMUSG00000105389,RP23-132D7.4,26.99,17.1,25.85,14.31,14.68,4.65
ENSMUSG00000105390,RP23-53G23.3,0,0,0,0,0,0
ENSMUSG00000105391,RP23-298M23.3,0,0,0,0,0,0
ENSMUSG00000105392,RP24-223N5.1,0,0,0,0,0,0
ENSMUSG00000105393,Trav7d-5,0,0,0,0,0,0
ENSMUSG00000105394,RP23-161K8.3,0,0,0,0,0,0
ENSMUSG00000105395,RP23-422N18.1,7,2,0,0,0,0
ENSMUSG00000105396,RP24-129H9.8,0,0,0,0,0,0
ENSMUSG00000105397,RP23-335E20.2,0,0,0,0,6,0
ENSMUSG00000105398,AC157822.2,0,0,0,0,0,0
ENSMUSG00000105399,mmu-mir-1843b,0,0,0,0,0,0
ENSMUSG00000105400,SCARNA4,0,0,0,0,0,0
ENSMUSG00000105401,RP23-239A13.2,0,0,0,0,0,0
ENSMUSG00000105402,RP24-448C16.7,155,107,152,171,176,120
ENSMUSG00000105403,RP24-267D17.1,0,0,0,0,0,0
ENSMUSG00000105404,RP23-167C5.2,0,0,0,0,0,0
ENSMUSG00000105405,RP23-161K8.1,0,0,0,0,0,0
ENSMUSG00000105406,RP23-4P1.1,1.04,1.01,1.17,0,1.02,1.02
ENSMUSG00000105407,RP24-100G24.2,0,0,0,0,0,0
ENSMUSG00000105408,RP23-286M3.4,12.12,28.09,33.13,11.03,10.04,12.03
ENSMUSG00000105409,AL672036.1,0,0,0,0,0,0
ENSMUSG00000105410,Gtpbp4-ps7,0,0,0,0,0,0
ENSMUSG00000105411,AC154241.1,0,0,0,0,0,0
ENSMUSG00000105412,RP24-276A6.1,2,2,1,0,0,0
ENSMUSG00000105413,AL596383.1,0,0,0,0,0,0
ENSMUSG00000105415,AC122804.1,0.6,4.18,4.88,0,2.28,0
ENSMUSG00000105416,RP24-560A18.3,375.51,280.39,341.17,398,279.62,377.03
ENSMUSG00000105418,RP24-334B8.20,0,0,0,0,0,0
ENSMUSG00000105419,RP23-218L17.2,30,44.53,23,56.29,42.83,29.99
ENSMUSG00000105420,AL691423.1,0,0,0,0,0,0
ENSMUSG00000105421,RP23-32E20.3,5,0,0,0,0,0
ENSMUSG00000105422,RP24-162F23.9,0,0,1,0,0,0
ENSMUSG00000105423,RP23-21O1.1,0,0,0,0,0,0
ENSMUSG00000105424,AC154247.1,0,0,0,0,0,0
ENSMUSG00000105425,RP24-232H5.2,0,0,0,1.96,6.95,2.92
ENSMUSG00000105426,RP24-270K7.1,0,0,0,0,0,0
ENSMUSG00000105427,RP24-380C2.1,0,0,0,0,0,0
ENSMUSG00000105428,mmu-mir-3068,0,0,0,0,0,0
ENSMUSG00000105429,RP23-118L1.4,12,20,8,8,6,22
ENSMUSG00000105430,RP24-114E20.2,1,0,0,0,0,0
ENSMUSG00000105431,RP24-231P10.3,0,0,0,0,0,0
ENSMUSG00000105432,Igkv8-23-1,0,0,0,0,0,0
ENSMUSG00000105433,AL590614.2,0,0,0,0,0,0
ENSMUSG00000105434,RP23-407I6.6,10,14,10,27,8,13
ENSMUSG00000105435,AC079245.1,0,0,0,0,0,0
ENSMUSG00000105436,RP23-191E1.2,0,0,0,0,0,0
ENSMUSG00000105437,RP24-176O2.2,0,0,0,2,0,0
ENSMUSG00000105438,mmu-mir-7094-1,0,0,0,0,0,0
ENSMUSG00000105439,RP24-418J2.4,0,0,0,0,0,0
ENSMUSG00000105440,RP23-458I4.3,7,6.97,5,5,9,3
ENSMUSG00000105441,RP23-178N8.5,0,0,0,0,0,0
ENSMUSG00000105442,RP23-385G21.4,1,6,5,0,1,0
ENSMUSG00000105443,RP23-339I6.3,3,0,0,1,5,0
ENSMUSG00000105444,RP24-291E8.3,0,0,0,0,0,0
ENSMUSG00000105445,RP23-50E10.3,4,2,2,4,0,4
ENSMUSG00000105446,RP23-381C14.5,0,95.82,82.3,859.31,696.22,1169.16
ENSMUSG00000105447,RP23-173N16.3,0,0,0,1,0,1
ENSMUSG00000105448,SCARNA4,0,0,0,0,0,0
ENSMUSG00000105449,RP24-372J15.4,46.86,38,34,61,51,53
ENSMUSG00000105450,SCARNA15,0,0,0,0,0,0
ENSMUSG00000105451,RP24-475M8.10,0,0,0,0,0,0
ENSMUSG00000105452,RP23-234F9.2,0,0,2,1,7,0
ENSMUSG00000105453,RP23-31L10.4,0,0,4,1,6,11
ENSMUSG00000105454,RP23-309G12.4,325.78,233.4,322.93,357.15,320.33,255.53
ENSMUSG00000105455,BX813332.1,0,0,0,0,0,0
ENSMUSG00000105456,RP23-313F7.4,0,3,0,7,0,0
ENSMUSG00000105457,RP23-7E4.4,3,0,7,9,7,1
ENSMUSG00000105458,mmu-mir-3074-2,0,0,0,0,0,0
ENSMUSG00000105459,AC158786.1,0,4,0,0,8,1
ENSMUSG00000105460,RP23-422N18.3,0,6.02,2.01,0,0,0
ENSMUSG00000105461,RP24-461L18.3,0,0,1,2,5,0
ENSMUSG00000105462,Igkv4-77,0,0,0,0,0,0
ENSMUSG00000105463,Igkv2-113,0,0,0,0,0,0
ENSMUSG00000105464,RP24-322E13.2,0,0,0,0,0,0
ENSMUSG00000105465,AL844548.1,0,0,0,0,0,0
ENSMUSG00000105466,RP23-246L14.2,22,9,6,20,11,14
ENSMUSG00000105467,Trav5n-3,0,0,0,0,0,0
ENSMUSG00000105468,mmu-mir-6906,0,0,0,0,0,0
ENSMUSG00000105469,RP24-423L4.5,8,0,2,3,5,1
ENSMUSG00000105470,RP23-120C8.7,0,0,0,0,0,0
ENSMUSG00000105471,RP23-396K22.3,69.7,65.43,55.57,115.98,141.63,72.05
ENSMUSG00000105472,RP23-200E11.1,5,4,8,2,0,1
ENSMUSG00000105473,Mark1-ps1,0,0,0,0,0,0
ENSMUSG00000105474,RP23-379D24.2,0,0,0,0,0,0
ENSMUSG00000105475,RP23-373G12.2,0,0,0,0,0,0
ENSMUSG00000105476,RP23-381I16.6,254.21,207.02,207.59,258.96,203.64,169.11
ENSMUSG00000105477,AC151286.1,0,0,0,0,0,0
ENSMUSG00000105478,RP23-48L9.1,0,0,0,0,0,1
ENSMUSG00000105479,RP23-307D8.13,0,0,0,0,0,0
ENSMUSG00000105480,Igkv13-78-1,0,0,0,0,0,0
ENSMUSG00000105481,RP23-335E20.3,0,0,0,1,0,0
ENSMUSG00000105482,RP23-231C16.1,1.01,0,0,2.16,5.23,0
ENSMUSG00000105483,RP23-156F20.2,0,0,0,0,0,0
ENSMUSG00000105484,RP24-330A11.9,0,0,0,0,0,0
ENSMUSG00000105485,RP23-342M4.3,0,0,0,0,0,0
ENSMUSG00000105486,RP23-84N24.1,0,0,0,0,0,0
ENSMUSG00000105487,RP23-189N11.1,0,0,0,0,0,0
ENSMUSG00000105488,AC132434.1,0,0,0,0,0,0
ENSMUSG00000105489,RP24-156O12.1,0,0,0,0,0,0
ENSMUSG00000105490,RP23-37N15.1,0,0,0,0,0,0
ENSMUSG00000105491,RP24-165O21.1,0,0,0,0,0,0
ENSMUSG00000105492,RP24-224P21.1,0,0,0,0,0,0
ENSMUSG00000105493,RP24-100P9.4,0,0,0,0,0,0
ENSMUSG00000105494,AC137871.1,6.94,0,0,0,0,0
ENSMUSG00000105495,RP24-147H20.3,0,0,0,0,0,0
ENSMUSG00000105496,mmu-mir-7004,0,0,0,0,0,0
ENSMUSG00000105497,mmu-mir-191,0,0,0,0,0,0
ENSMUSG00000105498,RP24-89D17.2,0,0,0,0,0,0
ENSMUSG00000105499,Igkv3-11,0,0,0,0,0,0
ENSMUSG00000105500,RP23-120C8.5,0,0,0,0,0,0
ENSMUSG00000105501,RP24-378G4.6,6,1,5.01,16,21.11,8
ENSMUSG00000105502,RP23-219K16.2,0,0,0,0,0,0
ENSMUSG00000105503,RP24-230J14.7,0,0,2,0,0,0
ENSMUSG00000105504,Gbp5,0,0,0,6.47,5,8
ENSMUSG00000105505,Obox4-ps7,0,0,0,0,0,0
ENSMUSG00000105506,RP23-148G12.2,0,1,0,0,0,2
ENSMUSG00000105507,RP24-325G15.1,0,0,0,0,0,0
ENSMUSG00000105508,RP23-424O22.3,0,0,0,0,0,0
ENSMUSG00000105509,RP23-327M1.1,132.68,96.08,93.16,113.98,102.08,132.96
ENSMUSG00000105510,RP24-316L21.3,10,1,12,5,12,2
ENSMUSG00000105511,RP24-273H20.2,0,0,0,0,0,0
ENSMUSG00000105512,RP23-199B2.8,6,0,2,0,3,3
ENSMUSG00000105513,AC124740.1,0,0,0,0,0,0
ENSMUSG00000105514,RP24-226L20.1,6,13,11,9,4,5
ENSMUSG00000105515,RP23-77E18.2,0,0,0,0,0,0
ENSMUSG00000105516,RP23-334N1.1,12.42,11.81,6.61,17.22,24.48,9.84
ENSMUSG00000105517,RP23-235G13.3,10,2.09,1,10,4,3
ENSMUSG00000105518,RP23-326D6.5,0,0,0,0,0,0
ENSMUSG00000105519,RP24-230J14.8,10,10,1,8,10,4
ENSMUSG00000105520,RP23-105B8.4,0,0,0,0,0,0
ENSMUSG00000105521,RP24-405C17.6,0,0,0,0,0,0
ENSMUSG00000105522,AC127252.1,0,0,2,0,0,0
ENSMUSG00000105523,RP23-304A10.1,0,0,0,0,0,0
ENSMUSG00000105524,mmu-mir-3065,0,0,0,0,0,0
ENSMUSG00000105525,RP24-340K5.4,0,0,0,0,0,0
ENSMUSG00000105526,RP24-220P21.4,0,0,0,0,0,0
ENSMUSG00000105527,RP23-61G16.1,0,0,0,0,0,0
ENSMUSG00000105528,RP24-194J1.1,0,0,0,0,0,0
ENSMUSG00000105529,RP24-86C15.1,0,0,0,0.99,0,0
ENSMUSG00000105530,RP24-170C14.2,0,0,0,0,0,0
ENSMUSG00000105531,RP24-289G19.1,0,0,0,0,0,0
ENSMUSG00000105532,RP23-332I1.7,0,0,0,4,0,0
ENSMUSG00000105533,Trav7d-2,0,0,0,0,0,0
ENSMUSG00000105534,RP23-454P8.3,0,0,0,0,0,0
ENSMUSG00000105535,RP24-457B22.3,0,0,0,0,0,0
ENSMUSG00000105536,RP24-383C4.1,0,0,0,0,0,1
ENSMUSG00000105537,AL954388.1,0,0,0,0,0,0
ENSMUSG00000105538,RP23-93G15.1,0,0,0,0,0,0
ENSMUSG00000105539,Igkv13-80-1,0,0,0,0,0,0
ENSMUSG00000105540,RP24-79O7.3,0,0,7,1,3,0
ENSMUSG00000105541,RP24-374B14.4,0,4,1,3,2,0
ENSMUSG00000105542,RP23-441I24.4,11,5,3,10,18,11
ENSMUSG00000105543,RP23-211E12.6,0,0,0,0,0,0
ENSMUSG00000105544,AL627302.1,0,0,0,0,0,0
ENSMUSG00000105545,RP24-164P24.5,0,0,0,0,0,0
ENSMUSG00000105546,mmu-mir-669a-4,0,0,0,0,0,0
ENSMUSG00000105547,Iglc3,0,0,0,0,0,0
ENSMUSG00000105548,Trav15n-3,0,0,0,0,0,0
ENSMUSG00000105549,RP23-299O17.4,408.77,428.64,332.43,729.09,529.07,484.84
ENSMUSG00000105550,RP23-173N16.5,4,0,2,5,2,3
ENSMUSG00000105551,RP23-317I8.2,0,0,0,0,0,0
ENSMUSG00000105552,RP23-114P22.5,1,3,1,4.13,4,2
ENSMUSG00000105553,RP23-293K21.8,0,2,0,0,12,2
ENSMUSG00000105554,RP23-46J11.4,0,4,0,1,0,0
ENSMUSG00000105555,RP23-370D2.2,0,0,0,0,0,0
ENSMUSG00000105556,RP23-111M12.2,45,47,15,50,42,34
ENSMUSG00000105557,mmu-mir-3966,0,0,0,0,0,0
ENSMUSG00000105558,RP23-349J3.8,11.2,16,15,7,9,6
ENSMUSG00000105559,RP23-465M13.2,0,0,0,0,0,0
ENSMUSG00000105560,RP23-114F4.1,0,0,0,0,1,0
ENSMUSG00000105561,RP23-267O21.3,19,12,27,11,1,4
ENSMUSG00000105562,RP23-48L9.3,0,0,0,0,0,0
ENSMUSG00000105563,AC165142.1,0,0,0,0,0,0
ENSMUSG00000105564,RP24-79B1.4,0,0,0,0,0,0
ENSMUSG00000105565,RP23-110C17.1,91,99,83,48,98,56
ENSMUSG00000105566,Obox4-ps4,0,0,0,0,0,0
ENSMUSG00000105567,AC122228.1,0,0,0,0,0,0
ENSMUSG00000105568,RP23-50E10.2,2,14,4,4,5,8
ENSMUSG00000105569,AC156028.1,0,0,0,0,0,0
ENSMUSG00000105570,RP23-183L19.1,0,0,0,0,0,1
ENSMUSG00000105571,RP23-451C1.2,0,0,0,0,0,0
ENSMUSG00000105572,RP23-235E15.5,101,67,77,91,38,30
ENSMUSG00000105573,RP23-86N20.1,0,0,0,0,0,0
ENSMUSG00000105574,RP24-174D16.1,0,0,0,0,0,0
ENSMUSG00000105575,RP23-37N15.3,0,0,0,0,0,0
ENSMUSG00000105576,RP23-50G20.5,0,0,0,0,0,0
ENSMUSG00000105577,RP24-396D16.3,0,0,0,0,0,0
ENSMUSG00000105578,RP23-342M4.7,187.95,167.64,243.81,280.06,237.57,236.86
ENSMUSG00000105579,RP24-548B7.1,0,0,0,0,0,0
ENSMUSG00000105580,AL589651.3,0,0,0,0,0,0
ENSMUSG00000105581,AC103674.1,0,0,0,0,0,0
ENSMUSG00000105582,Ighv1-68,0,0,0,0,0,0
ENSMUSG00000105583,RP23-437D10.1,0,0,0,0,0,0
ENSMUSG00000105584,RP23-120C8.6,0,0,0,0,0,0
ENSMUSG00000105585,mmu-mir-30e,0,0,0,0,0,0
ENSMUSG00000105586,RP23-293K21.3,10.98,7,6,8,1,2
ENSMUSG00000105588,RP24-141M5.1,0,0,0,0,0,0
ENSMUSG00000105589,Fbxw14,0,0,0,0,0,0
ENSMUSG00000105590,RP24-529E15.1,0,0,0,0,0,0
ENSMUSG00000105591,RP23-46J11.6,19,2,12,6,6,14
ENSMUSG00000105592,RP23-361O11.4,0,0,0,0,0,0
ENSMUSG00000105593,RP24-332C17.3,0,0,0,0,0,0
ENSMUSG00000105594,RP23-372N19.2,0,0,0,3.4,6.54,3.77
ENSMUSG00000105595,RP24-333H9.1,0,0,0,0,0,0
ENSMUSG00000105596,RP23-3L20.8,0,0,0,0,0,0
ENSMUSG00000105597,RP24-404P10.6,22,10,8,11,11,5
ENSMUSG00000105598,RP24-399A15.5,0,0,0,0,0,0
ENSMUSG00000105599,RP23-218B2.3,0,0,0,0,0,0
ENSMUSG00000105600,RP23-424O22.1,2,0,2,0,0,0
ENSMUSG00000105601,RP23-477N9.3,2,6,5.01,13.19,16,8
ENSMUSG00000105602,RP24-364E17.1,5,0,0,5,3,4
ENSMUSG00000105603,RP23-231C16.2,0,0,0,0,0,0
ENSMUSG00000105604,RP24-291G12.3,0,0,0,0,0,0
ENSMUSG00000105605,Ighv1-86,0,0,0,0,0,0
ENSMUSG00000105606,Igkv2-109,0,0,0,0,0,0
ENSMUSG00000105607,RP23-7M16.2,24,54,34,30,10,26
ENSMUSG00000105608,RP24-267M22.1,0,0,0,0,0,0
ENSMUSG00000105609,RP23-301L9.6,10.52,11.17,1.22,0,0,2.17
ENSMUSG00000105610,AC125099.1,0,0,0,0,0.24,0
ENSMUSG00000105611,RP23-347G20.5,0,0,0,0,0,0
ENSMUSG00000105612,AC156564.1,0,0,0,0,0,0
ENSMUSG00000105613,RP23-31J24.2,36.95,16.36,45.5,18.99,48.21,10.22
ENSMUSG00000105614,RP24-405C17.7,0,0,0,0,0,0
ENSMUSG00000105615,RP24-191K3.1,0,0,0,0,0,0
ENSMUSG00000105616,RP23-319E24.1,0,0,0,0,0,0
ENSMUSG00000105617,RP24-80F7.7,0,0,0,0,0,0
ENSMUSG00000105618,RP24-289G19.4,0,0,0,0,0,0
ENSMUSG00000105619,RP23-307M9.1,0,0,0,0,0,0
ENSMUSG00000105620,RP23-187D22.11,0,0,0,0,0,0
ENSMUSG00000105621,mmu-let-7f-1,0,0,0,0,0,0
ENSMUSG00000105622,RP23-385G21.3,0,0,3,3,0,8
ENSMUSG00000105624,RP24-399A15.2,6.04,1,10.11,2,6,3
ENSMUSG00000105625,RP23-227D7.3,0,0,0,0,0,0
ENSMUSG00000105626,BX294196.1,0,0,0,0,0,0
ENSMUSG00000105627,WI1-49P9.1,0,0,0,0,0,0
ENSMUSG00000105628,RP23-349J3.5,0,0,0,0,0,0
ENSMUSG00000105629,Trav7n-5,0,0,0,0,0,0
ENSMUSG00000105630,RP23-211L5.8,0,0,0,0,0,0
ENSMUSG00000105632,WI1-1010L24.1,0,0,0,0,0,0
ENSMUSG00000105633,RP23-462C22.1,0,0,0,0,0,0
ENSMUSG00000105634,RP23-7E4.8,0,0,0,0,1,0
ENSMUSG00000105635,CU024892.1,0,0,0,0,0,0
ENSMUSG00000105636,RP23-441I24.3,10,0,5,1,1,10
ENSMUSG00000105637,RP23-458G12.3,0,0,0,0,0,0
ENSMUSG00000105638,RP23-288B16.2,0,0,0,0,0,0
ENSMUSG00000105639,RP23-327M1.2,0,0,0,0,0,0
